store_nbr,product_nbr,tickets,sales,quantity_dimless
4,851968,65,169040,72
9,296027,141,91925,159
14,500659,30,32256,32
1,882004,88,559211,89
15,822942,211,489730,244
8,953,3,2898,3
16,285395,81,273463,85
4,805355,106,105776,120
16,274896,1235,1114185,1348
5,263816,5,17212,6
9,2105,3042,3536921,3120
0,965387,246,245909,276
0,931467,1,840,1
0,736859,122,704285,129
15,566102,852,876598,1027
13,957973,5,5420,5
10,629420,668,9865941,786
5,755175,1202,6113228,1519
16,959854,223,727919,225
0,962165,5,16765,5
2,296673,45,107945,59
4,743410,248,319403,264
11,300065,22,108182,36
13,857781,1117,1562643,1569
17,642757,66,145236,70
2,886515,1335,1401722,1537
7,416275,108,151074,109
19,937177,93,50203,102
2,594285,99,162639,107
9,504180,370,330996,468
2,4299,111,80247,78
6,1012434,40,52876,46
5,748216,2850,2893456,3952
16,917060,90,175198,96
16,883670,48,39936,48
5,924847,3193,3329092,3725
18,954692,12,20531,12
13,901491,29,76536,32
11,888032,6,14064,6
12,909184,822,2017078,962
3,269410,836,517028,1282
10,287421,586,958414,784
0,281563,556,1352377,608
6,913075,37,451845,39
16,1491,7,30252,12
5,595764,36,136280,44
12,964818,19,31768,19
11,373799,32,167982,36
13,912837,27,16867,48
15,1008233,6,15078,6
1,564473,299,566794,305
6,550179,3,1000,3
15,1004648,139,304960,139
10,829794,261,138687,429
18,941888,13,25580,14
2,824878,502,1393940,569
15,274898,915,806712,1006
17,298237,210,665851,221
4,574407,78,160346,80
8,2521,9,5800,10
10,736585,81,2113512,92
19,916228,1550,368594,2359
0,648082,35,112861,41
9,916118,315,779959,406
6,270050,78,53808,121
10,27167,37,31855,52
13,300779,740,618564,988
3,965561,192,772958,195
2,312519,297,362707,397
0,739675,189,585529,233
15,441450,33,18323,37
10,310429,98,387035,103
13,1177,65,53684,95
11,578934,38,48752,39
16,299973,3396,9390620,6863
16,822066,3894,4026093,3923
11,4579,1189,2016912,1265
10,472756,1527,972656,1991
18,898280,101,96600,115
17,2765,1880,3269689,2242
4,620047,79,339339,80
9,293099,553,1910671,575
13,909899,75,218326,76
8,5101,104,112858,179
5,470928,31,79400,50
17,1008231,9,25130,10
2,959435,32,174518,35
19,434645,391,604181,428
15,312989,392,493170,397
18,500669,151,134832,165
9,915136,168,745400,235
10,588060,37,108521,37
7,885598,76,144404,92
7,583750,1798,961960,2250
1,235,1998,9294300,2437
13,338123,187,303241,198
2,774103,29,97195,29
17,999231,355,391914,401
17,926507,27,77903,31
6,968552,125,277296,131
2,924627,17,294810,17
0,634263,25,51028,25
16,979938,217,277200,330
3,882714,94,473097,98
17,850106,165,779189,202
7,520941,39,36837,57
3,985235,48,35612,58
16,909605,7,6848,9
4,924507,1,2521,1
11,805939,2034,2965789,2340
9,884174,120,381082,121
13,742365,859,1796948,1091
3,774481,43,184492,44
7,2973,2643,1633529,4623
3,276052,545,601029,593
0,949037,96,258853,107
13,285107,219,284733,252
10,823012,1,376,1
17,4507,217,491080,297
0,744413,62,108446,63
7,4277,7559,8435442,9334
6,960435,182,190429,227
0,672798,375,586776,391
11,997694,1868,1828596,2180
3,814294,21,48463,21
2,891820,31,108665,33
16,889633,280,355938,295
14,898298,32,55176,33
6,881690,68,297851,70
4,930924,23,17900,23
13,939082,153,304300,194
17,345903,889,730999,998
9,292819,675,1742830,814
15,950463,39,77780,39
13,962263,67,306197,105
4,1012011,3,5008,4
3,6187,992,1944019,1413
5,650742,66,236624,88
12,806638,134,389291,139
13,890964,2199,2875815,2287
2,984474,25,156054,31
9,636329,13,96018,13
4,961731,19,85711,22
1,602241,332,958985,417
9,3033,4007,3514483,5669
3,937887,283,470974,537
6,1012760,29,29401,35
8,330682,30,19988,31
15,2987,2376,1606044,3062
7,6005,534,127628,690
18,739671,25,81913,35
11,3403,129,100830,109
17,738290,315,323668,395
15,819310,3,12335,3
0,874256,249,216220,260
11,11485,1226,630152,1424
10,480989,2113,1425797,4033
16,990312,19,20900,20
16,1008279,24,78029,25
6,704136,597,3979799,651
6,4077,2482,3685077,3168
5,1067543,163,366696,219
2,933412,1,1681,1
6,2517,726,461947,802
0,850799,10,19740,10
4,323762,227,363817,233
6,689334,52,264020,57
11,774517,19,34960,19
8,959457,11,55374,11
4,297219,535,409992,665
16,286779,8,20104,8
3,829782,646,315450,1006
0,738552,50,32831,63
0,567941,7,54626,7
0,283107,1343,3850674,1644
9,337819,76,88352,99
2,890361,50,91656,51
0,848810,7,34055,7
3,881654,154,2557441,161
8,909393,1,1168,1
5,876371,753,649159,964
16,3733,60,313644,108
8,884841,6,8764,7
5,337581,17,209115,17
14,279167,346,334273,376
16,355687,28986,1030868336,28986
6,587155,1694,8522567,2461
6,722867,39,74806,39
5,574314,838,1507060,902
0,768127,44,40962,45
18,291751,48,58238,60
9,315569,139,319241,175
15,891200,358,415089,405
8,864404,32,39410,35
10,814919,37,45882,44
9,716510,765,2266008,851
0,937371,144,235205,151
16,1005612,272,711120,276
5,397294,61,71920,72
3,996700,163,171204,194
16,3457,1525,658231,2256
18,924641,45,47883,45
4,774127,69,96349,86
3,1008209,69,152561,87
16,592496,356,866910,394
19,294749,103,291450,110
3,530932,137,406845,149
4,5509,1283,1482798,1400
2,1056787,107,207909,117
13,853297,246,620702,196
12,882229,194,444294,196
13,1509,62,248430,78
6,710798,75,97811,115
10,860014,82,699720,84
16,5395,134,92190,108
15,343474,24,81664,33
13,800282,223,351717,256
8,1056178,18,34517,18
0,849840,764,891741,823
12,910167,2,6706,2
15,11899,37,124803,39
5,901627,603,481503,758
5,329476,5448,5984341,5685
5,11429,6235,12386076,8729
17,636357,15,30138,22
10,2071,7881,20516712,12640
3,853389,72,122836,92
11,328720,1842,1586659,2021
13,468439,342,155175,398
0,979940,74,99120,118
15,966629,369,403897,453
10,963646,16,40208,16
4,960674,46,52920,63
3,890792,19,43357,21
2,962165,6,20118,6
6,311217,701,1540682,917
6,1161,451,1365069,549
2,986873,10,25130,10
17,5831,1886,948336,1736
8,335160,16,63867,17
9,744187,912,1195118,1223
4,286591,215,176785,338
11,287563,219,296856,258
10,826571,73,205008,79
0,284029,1001,1376554,1052
6,695865,7682,35528705,12261
18,291629,600,681508,873
16,296601,34,40267,34
0,690517,2879,3309679,3419
11,917050,192,207198,203
15,857636,18,83860,20
15,659119,9,15804,9
16,931599,5,14710,10
9,911577,101,54978,186
10,967081,31,146755,35
16,751916,206,236377,217
11,716020,221,404233,240
11,289095,475,405943,543
3,920029,48,77917,55
3,702633,207,241910,232
11,2521,929,666330,1189
16,968003,4,16772,4
3,964922,304,759980,320
3,990268,20,40128,24
0,542510,178,118320,204
6,991605,94,131308,105
2,886461,25,29200,25
4,868791,17,47005,17
0,800220,13,38129,13
3,329530,70,49266,71
14,849695,394,414032,447
6,972094,55,158856,68
17,1010005,16,71120,16
2,939711,4,22747,4
4,292181,108,442465,118
2,297901,31,61279,31
0,935030,43,37380,48
0,831838,66,67000,67
2,875,922,1034294,1075
17,802238,291,330796,305
0,920317,10,20111,10
6,848882,27,235556,39
4,442670,334,749947,347
5,924643,581,632969,601
16,917146,342,360850,368
9,2521,639,413978,744
3,520736,44,55360,52
15,810470,41,203758,42
0,3663,176,332203,192
2,980254,12,52839,12
4,296731,306,627919,313
4,320137,346,1001692,349
2,939877,14,16596,15
3,474870,1,653,1
6,288499,47,76316,49
3,885503,100,943186,110
2,874118,103,253722,121
10,970572,46,128713,58
16,979940,201,251160,299
17,903769,31,23432,45
5,824878,1319,3833967,1550
7,870261,1,840,1
3,985061,102,426901,146
17,631106,1212,958655,1015
12,6955,1869,1213054,2067
2,906351,60,74404,64
13,820199,206,697927,228
15,962209,95,199166,133
9,489344,71,68068,91
10,285405,36,197421,45
16,700229,1229,12255328,1606
2,985481,128,122489,137
3,1001562,32,142562,34
10,299211,96,30429,196
13,666909,118,190828,127
1,298495,1771,1260504,2521
15,825683,1088,807115,1346
17,390277,48,201341,49
13,952961,107,304073,121
16,689316,22,249809,28
9,428366,49,39102,49
10,296921,1862,419164,2623
16,602745,590,575252,726
8,10172,2,5484,2
5,859672,1162,2064700,1397
6,941166,330,306097,374
8,1008327,19,13860,22
0,951287,25,28140,39
10,155270,55,56227,68
3,295257,102,1209478,108
6,639032,8,20168,8
0,953073,137,425133,188
6,368999,1604,396782,2346
13,903211,1787,1900568,1987
17,396644,24,27260,23
4,719827,6,15084,7
11,998112,84,391857,102
2,674532,1371,1805103,1674
4,823790,343,370077,415
13,293029,240,312510,363
3,924091,154,369584,177
3,879240,145,381676,152
15,895057,19,207404,19
2,806812,10,40989,12
0,298161,1253,1471956,1443
17,802286,332,779017,339
4,858045,1,2521,1
18,3913,67,121012,67
4,496583,55,154679,60
5,1435,74,192781,107
6,11368,47,52120,59
2,5407,3319,926849,3500
10,909847,346,376046,419
10,958213,33,169366,46
17,828813,128,230990,133
2,972399,24,44263,28
13,885503,57,564379,60
7,4017,2458,3121928,2715
9,268378,65,122796,79
16,806222,126,77056,155
11,5045,387,238938,435
0,1008327,109,73080,116
6,1047516,2443,14686200,3839
11,921068,174,109666,282
0,4559,2145,2020672,2204
17,265454,19,28315,20
1,3015,2626,1543219,2975
3,815091,88,338049,101
16,721643,319,235480,406
15,670254,109,108166,111
7,958123,46,48258,54
14,937420,2033,1829100,2178
6,967470,1162,5048098,1336
15,939885,33,91198,34
5,901254,3,1512,2
15,806204,517,364406,648
15,695871,100,320958,100
17,954413,440,803069,468
5,904607,35,95572,41
5,961625,131,181619,134
0,727594,531,396779,649
9,448479,316,978152,321
17,902379,4,3360,4
5,924843,355,572765,410
17,944345,1187,1221255,1363
10,968554,39,191668,42
17,2787,988,1007195,1067
9,809032,222,203856,287
19,289073,62,316763,64
18,882649,24,43472,26
11,985233,183,107645,307
6,295033,191,547333,217
17,824894,384,1371712,409
19,315939,10,30399,16
18,966781,52,137768,83
6,882523,4,1680,4
16,335678,2087,1609792,2762
15,882714,21,108906,22
15,917595,25,94099,25
0,830028,53,135688,56
13,661363,495,920487,622
13,913867,1898,1849415,2721
1,28359,18,60354,18
8,326952,37,60520,43
6,933777,395,1619617,505
16,512125,9,19706,9
0,978590,14,78043,14
17,728389,630,858194,706
10,640341,40,169931,59
16,859860,29,56401,35
17,602515,35,361247,40
9,293425,621,1133642,714
6,344631,4762,7149945,5207
7,431577,950,624519,1136
1,5269,1537,1546690,1655
13,287239,68,261452,92
7,740630,48,336677,49
9,874586,15,60368,16
3,966228,183,201507,260
1,6955,2990,1974909,3378
4,5447,13,36213,13
6,932965,15,17627,16
13,996307,6,6720,8
5,743410,258,350291,283
6,769724,66,395104,85
14,295747,16,11912,17
4,3821,3022,5258610,3202
6,821595,44,87515,50
2,838052,3375,3372784,4462
3,1005620,2,25866,2
1,881862,252,420207,278
19,643523,320,367734,461
3,965170,18,26016,24
15,683468,17,11323,21
14,462359,478,161280,778
13,11268,122,93786,133
0,938634,90,238735,95
13,298095,342,267957,434
4,966673,2,2270,2
2,936453,69,218075,71
5,978508,169,282383,179
14,291077,189,250237,190
4,920189,32,47800,33
11,289385,108,144007,197
13,882605,275,486134,398
0,478222,506,2808400,506
3,895483,279,771193,283
13,408818,21,52248,24
16,898256,1241,950787,1766
10,315591,87,189776,102
2,731673,3,25185,3
15,539994,431,597809,536
6,760376,57,169533,81
4,843697,685,370500,741
17,874118,105,246075,113
17,902395,1324,1275314,1429
3,489250,451,1066428,492
0,476449,262,1406616,453
9,985015,8,64227,8
3,288271,1051,6394417,1727
6,126210,420,399740,476
4,713219,252,357726,298
5,437427,723,953622,788
5,284419,122,195692,129
4,769714,11,23088,12
0,688735,68,108272,74
13,6085,125,219219,135
17,702135,3778,6264409,4692
10,320245,12,71687,19
3,953873,141,162828,168
11,555199,14,62909,15
5,497326,2732,2723936,2468
2,315251,922,1938000,955
19,298237,293,916244,304
10,925989,973,1814898,1214
9,865142,1,2513,1
12,934393,28,163420,28
11,288849,149,257488,154
0,951831,25,146850,25
2,937735,549,410653,750
13,270670,2837,1066489,3957
5,916654,3634,4772894,3861
2,269824,345,282496,560
10,925981,54,48989,59
3,923663,1701,3299067,1965
3,1008285,71,228598,78
7,504862,53,241225,55
12,705259,82,202307,82
15,987886,28,17886,33
15,268200,256,914348,266
10,688747,147,179082,172
19,613910,172,135928,193
0,347811,4,8236,4
11,308077,66,89408,72
6,1016550,69,103216,116
19,290375,133,435617,133
4,144596,24,79205,25
13,299973,1611,2418694,1884
5,698894,98,327921,168
8,2813,1,1428,1
15,712671,285,262677,298
6,768103,37,58348,37
3,299059,258,756465,261
5,876418,81,78913,94
6,299189,384,1214025,348
9,545715,135,167186,139
9,830306,37,61664,41
16,825683,1499,1144654,1937
0,275980,6231,6448815,6976
10,288007,193,145443,220
3,497500,119,241389,161
6,976041,732,743940,886
5,1003866,280,412916,310
5,280695,84,153296,95
11,641950,3,15102,3
14,7323,322,240242,356
9,939533,14,6420,15
4,285971,176,1227069,187
11,489540,208,101570,221
16,770814,32,131312,35
13,283281,93,1198996,138
9,285391,9,34767,11
11,745778,21,122505,21
6,934589,579,741656,708
4,939743,424,271575,456
5,941692,2,26874,2
11,284533,30,165518,33
1,5119,1165,1306847,1236
15,972098,5,14295,5
13,298055,738,1088980,762
1,954690,39,141041,43
8,428370,7,5774,7
6,978512,32,115855,32
5,777950,1525,2392686,1688
10,883482,396,1396685,422
8,293425,26,42876,27
6,767227,3637,6075260,4164
17,488411,151,203500,167
15,4553,3085,1698309,3710
3,950697,37,208418,38
7,1011981,54,52034,62
10,820141,27,45144,27
3,292501,53,240030,54
4,968854,357,1280486,385
2,298997,2997,1042042,3961
13,768293,109,175827,155
0,955027,199,188900,225
3,847330,146,380041,162
6,282309,25,20245,29
9,1401,158,1370129,172
11,6729,120,181228,124
5,859450,12,186456,12
6,997793,81,338747,88
0,300737,2373,1424773,2951
11,6895,680,923474,692
4,920957,1640,2014632,1832
6,1021099,12,20064,12
5,859113,247,303995,209
17,807126,1,6294,1
15,690934,379,343337,386
0,6699,15,15528,15
15,1003358,319,408502,325
15,825050,480,383161,568
10,297305,139,320881,145
14,896664,28,36220,30
2,823323,711,659755,753
10,299607,266,260112,310
8,284035,23,18420,30
0,890383,18,75474,18
13,281691,72,133502,74
6,995066,124,149811,133
5,711328,136,81131,140
16,3685,6204,6959856,7048
5,2125,38,30397,37
13,286507,16,42721,17
19,996297,2,2168,2
5,124872,9,8880,12
6,307763,298,857323,380
10,943352,254,1448288,301
15,5447,28,81391,29
5,800983,129,197604,182
2,935426,2,4270,2
3,809038,270,516281,276
17,1008245,4,11732,4
16,862199,623,647043,686
7,1467,1256,1585527,1397
2,5507,20,155444,20
5,271208,73,356445,79
3,982177,209,109224,333
5,878237,957,10573021,1423
13,642755,131,299691,153
5,945415,85,66315,67
6,922843,15,15476,23
16,387160,1741,3289351,2185
15,810096,12,83098,12
15,296933,137,82413,151
16,294061,820,392316,1155
0,916736,927,1928793,945
13,6169,223,324012,249
12,824666,108,99769,126
14,2977,1578,1129076,2272
16,1008203,108,166944,111
2,903215,213,331790,218
16,290299,191,257624,196
0,996201,4,19312,4
1,285311,23,89600,28
10,744119,168,228060,191
15,858626,6,10056,7
2,291273,50,43384,58
2,333429,5865,18243283,6762
11,738678,1137,624073,1606
6,320941,255,526678,264
4,995366,15,40208,16
0,438376,21,23848,22
17,984456,33,151130,34
4,916236,2153,669303,2154
10,268516,189,1468164,292
12,905107,312,1329009,416
2,905193,3,16530,3
8,336820,64,73920,88
9,296263,186,758370,208
10,984816,34,440427,34
18,2335,1629,2212351,1926
5,530518,34,46592,37
0,868280,7,64645,7
9,660809,10,7380,14
3,10366,3494,4375651,3151
17,369072,42,32635,52
3,322497,265,1401830,266
17,6825,697,2358729,747
6,884086,13,62153,13
11,328740,43,56744,47
6,968384,53,49088,59
3,913462,50,207907,59
4,836077,177,213360,196
4,884400,17,221709,17
4,918347,125,519084,181
3,953363,27,26880,32
0,29059,44,100088,44
0,2233,2044,1307323,1847
9,898258,921,920478,1279
5,300677,248,497078,256
7,833603,16,38140,20
3,583136,1136,2716847,1211
1,630583,68,71932,70
7,903827,24,18480,30
0,757184,409,993293,498
11,849298,1341,1322292,1544
0,957897,32,166122,33
13,916114,197,701757,246
10,283537,280,307592,317
13,774333,7,36918,7
3,807514,159,217947,162
16,1014912,107,105000,125
16,887787,110,201787,126
16,470398,566,1116627,615
0,968874,281,211614,289
6,287283,70,230668,99
5,602515,79,767573,86
1,284593,203,476559,206
10,854733,455,1923207,781
0,971960,42,45360,54
2,282621,2,2000,2
2,266952,51,87928,55
9,670003,114,238358,142
9,822522,2945,3766522,3592
10,320387,371,1361134,394
9,664802,58,89555,61
5,1013014,1453,884293,2042
5,291511,758,534665,1193
2,988334,94,222199,95
9,940812,205,82604,274
3,285813,1212,1442214,1570
16,279677,56,314316,57
16,849046,397,443890,467
11,898084,769,735539,876
15,379439,936,1009641,1022
5,932525,55,119022,67
17,706775,104,126144,108
16,5235,815,806060,980
18,1069849,3,1008,4
16,939849,15,34792,15
4,674534,193,589283,195
9,843689,405,138000,460
15,949867,384,2492219,428
2,642953,24,87256,24
2,293185,243,696564,256
2,760382,33,70501,42
15,985277,12,57890,12
16,754080,694,1280746,874
9,627550,37,227938,38
16,910236,4583,4377339,6546
8,982147,2,1664,2
11,613910,467,408757,575
15,901631,407,365481,519
10,980256,18,95020,20
4,716510,398,1221272,456
18,263434,196,106306,269
4,299175,666,637940,762
13,833267,24,41180,29
15,293959,897,443465,1123
16,939517,253,48773,323
3,140600,177,714021,178
10,973342,15,33843,15
6,298223,556,924062,642
11,300759,14,23095,14
4,905409,79,176104,102
6,559589,67,97021,89
4,758814,28,86658,28
14,2755,195,323254,208
0,868308,130,2022244,135
15,806640,2691,4395368,3072
3,288859,61,279202,74
15,939839,13,64763,13
13,771600,79,286202,82
11,723081,3231,23668103,4420
4,958125,306,260700,535
9,981807,5,35244,6
10,820209,295,740441,313
6,288485,24,29972,24
17,409159,59,141305,59
17,185,11,5952,12
4,689011,147,339707,150
9,906333,294,469767,643
5,960899,336,369450,440
3,923193,103,246344,118
9,901495,39,126572,40
13,6293,88,55800,102
8,3821,122,229557,125
16,959808,57,52138,64
15,5753,109,82610,149
0,3993,4262,1867374,5661
5,733838,1631,1609352,1760
0,744123,350,475044,396
0,942914,22,74793,23
2,923625,103,196742,133
12,982707,273,398366,278
16,736113,123,267779,128
16,733914,49,87879,57
6,905253,601,2278951,630
13,570968,18,20160,24
13,821309,94,170379,98
12,10366,812,873899,1160
17,941486,5,9024,6
0,887880,6,7512,6
5,277172,332,651901,363
3,344541,731,1036164,743
12,738556,84,72316,137
11,957,60,62580,60
9,996684,28,123960,28
6,802486,47,41022,49
13,298793,485,351017,540
6,743182,796,190801,876
6,497494,130,263844,181
15,1001066,17,42608,31
3,981075,4,43664,4
8,708350,7,20776,8
0,1014894,28,26040,31
11,982179,510,193722,795
4,4059,752,1089752,780
4,266484,390,496232,484
5,704318,205,164630,239
3,930682,18,71849,19
5,501082,3,3780,3
6,958131,238,260899,361
13,955050,32,90468,36
0,2775,1545,1278946,1598
13,514852,35,302220,36
16,631064,37,50768,38
16,290051,642,1444886,738
3,966012,2,14438,2
17,390990,1590,1848364,2810
7,9201,1,462,1
15,289045,114,295497,154
17,311811,275,535323,353
16,825713,73,167799,84
13,410822,424,939205,465
16,984456,31,142660,35
16,6895,474,641120,480
6,310429,84,357755,95
5,967470,561,2536786,683
9,5239,324,414717,397
16,658879,737,1991823,832
13,722871,357,695829,363
6,800344,23,20110,24
2,5187,1449,2399791,1554
16,3133,2194,3827104,2643
6,272094,5,13421,5
3,1267,1961,764047,2862
17,963316,6,11767,7
15,849292,1399,1350965,1609
9,291407,113,158547,136
15,911577,258,133113,431
13,4579,1664,2805241,1746
16,1016102,49,43106,51
19,940455,7,6656,8
0,765265,2,6724,2
6,295627,57,250377,67
16,564549,15,40240,16
15,711320,281,79627,328
11,741773,9,10890,9
9,286569,114,90718,171
6,1016137,6,32418,6
4,300829,209,120860,272
13,742175,193,200224,246
0,877404,286,318435,319
8,985183,9,12024,9
15,835596,22,71918,22
0,547755,61,116393,69
0,851200,271,716427,276
11,749855,72,60097,69
0,931071,368,307348,428
15,861260,231,300452,320
